Author_ID	ISBN
19503	0451451538
7524	0451451562
11540	0451451600
2561	0451451686
7525	0451451805
3022	0451451899
3023	0451451996
15860	0451452305
14322	0451452313
22863	0451452356
3025	0451452380
3012	0451452542
13868	0451452682
20310	0451452739
151	0451452755
3002	0451452925
15859	0451452941
3013	0451453026
7522	0451453328
23819	0451453492
3020	0451453689
3015	0451453697
3016	0451453700
3024	0451453719
3014	0451453727
8125	0451453824
15830	0451454081
13376	0451454146
908	0451454243
7634	0451454359
15861	0451454499
6226	0451454537
1213	0451454677
3257	0451455126
2729	0451455789
6209	0451455835
13712	0451456068
13864	0451456408
7632	0451456491
14854	0451456521
832	0451456548
17234	0451456599
3588	0451456718
3587	0451456726
3589	0451456734
17602	0451456823
3017	0451456998
5902	0451457250
3021	0451457374
3019	0451457471
21757	0451457528
21602	0451457595
11159	0451457730
8737	0451457781
4957	0451457811
11158	0451457935
21049	0451457994
15631	0451458028
3662	0451458125
11157	0451458141
3027	0451458184
12369	0451458222
10489	0451458311
2712	0451458370
3026	0451458397
17886	0451458478
15634	0451458508
13625	0451458540
11156	0451458559
4144	0451458680
18007	0451458753
6076	0451458842
11155	0451458915
5135	0451458923
15633	0451458990
3036	0451459245
15632	0451459423
3018	0451459954
6866	0451511328
20988	0451513355
22303	0451515048
11494	0451515927
13241	0451516060
14197	0451516680
20056	0451518519
3237	0451518845
19898	0451519167
23036	0451519485
7952	0451519841
5142	0451520793
10073	0451520882
7398	0451520955
6534	0451521072
16291	0451521250
20083	0451521269
3241	0451521285
7724	0451521293
16292	0451521323
3255	0451521358
22245	0451521595
19653	0451521692
20595	0451521897
11727	0451522087
14065	0451522273
4730	0451522303
1607	0451522389
16415	0451522397
11428	0451522664
13683	0451522796
11422	0451522869
16379	0451522923
11425	0451522966
11429	0451522974
11424	0451522990
21869	0451523024
1462	0451523067
11427	0451523113
24686	0451523199
503	0451523318
9248	0451523326
1117	0451523369
6292	0451523377
10591	0451523385
14731	0451523407
279	0451523415
19948	0451523555
9633	0451523601
12777	0451523652
9468	0451523873
20987	0451523881
17099	0451523954
3406	0451524039
4936	0451524063
11426	0451524098
11423	0451524101
5961	0451524195
14707	0451524276
18883	0451524381
980	0451524489
13977	0451524497
21791	0451524551
11421	0451524608
5712	0451524667
23136	0451524705
5975	0451524748
13790	0451524780
1871	0451524829
2061	0451524934
11096	0451525027
2914	0451525078
19173	0451525116
145	0451525221
19599	0451525264
16133	0451525299
19846	0451525302
15577	0451525353
4567	0451525426
14738	0451525469
8454	0451525795
17842	0451525884
7394	0451525892
15540	0451525914
17825	0451526120
280	0451526279
1464	0451526295
281	0451526341
8394	0451526368
1398	0451526503
20588	0451526562
6516	0451526643
22556	0451526708
8452	0451526732
4778	0451526767
19659	0451526783
10639	0451526929
15273	0451526988
1037	0451527038
14646	0451527046
22304	0451527097
13416	0451527461
4566	0451527496
20728	0451527550
10440	0451527569
7384	0451527712
393	0451527747
3281	0451528018
1797	0451528182
12469	0451528204
18068	0451528212
18029	0451528417
15265	0451528484
20464	0451528522
21069	0451528654
9456	0451528670
5146	0451528697
23928	0451528913
15670	0451529014
21868	0451623142
22802	0451623797
14166	0451624769
16349	0451625552
13275	0451625781
77	0451625889
5796	0451626079
23555	0451626109
14668	0451627318
13823	0451628004
7585	0451628039
7365	0451628047
14951	0451628276
16182	0451628330
17116	0451628454
6373	0451628640
16374	0451628667
1893	0451821971
16726	0451823192
16431	0452006228
11303	0452007380
7936	0452008999
10348	0452010136
5933	0452010845
17363	0452011116
13447	0452011345
9054	0452011574
23039	0452011876
23855	0452252733
4064	0452254264
8355	0452254345
24842	0452255953
23254	0452256178
2920	0452260116
14245	0452260302
9375	0452261457
3707	0452261589
19190	0452261848
21370	0452262143
13351	0452262380
22792	0452262704
23742	0452262828
12376	0452262933
19711	0452263301
11460	0452263565
19537	0452264030
21	0452264464
20268	0452264510
2793	0452264790
10139	0452264863
18338	0452265169
1169	0452265347
16886	0452266637
2260	0452266688
18156	0452267072
8010	0452267110
4058	0452268060
19202	0452268427
23095	0452268737
2708	0452269571
20571	0452269865
17951	0452270073
20346	0452270251
5910	0452270294
13253	0452270529
24991	0452270839
17285	0452271045
20552	0452271657
12642	0452272041
3229	0452272092
23244	0452272580
17949	0452272726
16740	0452272734
24846	0452272785
10144	0452273404
13893	0452274427
4593	0452274664
12476	0452274796
9837	0452275350
8993	0452275660
5888	0452276365
12474	0452276721
19040	0452276756
14178	0452276772
457	0452277337
7727	0452277507
22135	0452277698
21745	0452277809
13340	0452278384
3966	0452278902
19137	0452279070
6493	0452279089
22136	0452279097
23695	0452279232
20543	0452279593
7432	0452279607
20961	0452279631
406	0452279690
13780	0452280192
12091	0452280397
6173	0452280621
17249	0452280699
1904	0452280907
7430	0452280958
5020	0452281091
19163	0452281202
22005	0452281229
2483	0452281296
6293	0452281423
17815	0452281431
17814	0452281458
20527	0452281636
16846	0452281679
13891	0452281709
14094	0452281725
1526	0452281784
22006	0452281849
9580	0452281881
11929	0452281903
8824	0452282020
7261	0452282063
17294	0452282098
4421	0452282101
16942	0452282128
227	0452282152
16281	0452282195
6844	0452282268
18018	0452282276
17245	0452282438
22042	0452282535
19112	0452282543
16841	0452282659
20520	0452282691
5019	0452282829
9179	0452282934
8772	0452283027
7009	0452283086
17264	0452283167
3688	0452283205
9959	0452283248
4602	0452283280
23639	0452283396
6967	0452283442
20027	0452283736
8290	0452283825
3396	0452283868
7969	0452283876
20356	0452283906
336	0452283914
4774	0452283930
2276	0452284058
10057	0452284139
9342	0452284201
20375	0452284295
8410	0452284449
1531	0452284481
11907	0452284546
10956	0452284937
12200	0452285062
20939	0452285658
21367	0453004687
11839	0453006264
16477	0453010105
12123	0458921009
15913	0460016989
3700	0460872125
4708	0460872583
7930	0460873598
11379	0460873946
24925	0460874772
11572	0460875523
23570	0460875965
15170	0460876171
13632	0460878247
1197	0460878263
15495	0465005225
13493	0465005594
4815	0465006930
20707	0465015328
1521	0465016103
1520	0465016146
22990	0465019803
14510	0465021182
2268	0465021433
12104	0465026567
14316	0465031358
6408	0465072836
11372	0465083668
1873	0465090974
7037	0471062189
13482	0471084263
13033	0471123005
6998	0471142425
22634	0471155454
22559	047116917X
20925	0471213020
15869	047121888X
7757	0471293334
18950	0471349976
21468	0471404217
6472	0471407380
4517	0471415804
2474	0471485527
22572	0471496421
11656	0471526525
21725	0471528889
12879	0471969478
23009	0471985813
22568	0472060953
2399	0472095978
1392	0472113658
19007	0486200701
1441	0486203077
514	0486206173
15779	0486211339
22065	0486212688
24941	048621866X
22894	0486220370
14061	0486224570
10484	0486227456
5526	0486232948
22515	0486240304
2346	0486243451
19985	0486247791
2787	0486251772
24607	0486252086
5669	0486256111
24215	0486261794
8673	0486264645
13268	0486264661
4002	0486264785
1233	0486265862
8885	0486266842
16453	0486266907
6409	0486268705
17969	0486268756
16265	048626968X
9948	0486270513
17779	0486270521
13272	048627053X
5422	0486270556
11974	0486270602
4424	0486270610
11978	0486270629
16294	0486270637
17970	0486270645
2578	0486270718
7386	0486270734
7589	048627084X
19430	048627165X
4423	048627263X
13270	0486272648
543	0486272664
11875	0486272702
672	0486272745
8420	0486272753
13269	0486272818
17113	0486273008
7563	0486273776
6410	0486275477
13450	0486275574
20232	0486275639
15674	0486275728
13271	0486277836
22509	0486277852
10699	0486277879
5409	0486277909
11979	0486278026
13996	0486278042
7592	0486278166
13115	0486280314
8294	0486280381
3099	0486280489
6645	0486280594
1498	0486280616
504	0486281965
326	0486282112
13997	0486282252
4056	0486282694
9079	0486284670
163	0486284735
464	0486285529
7363	0486285537
22871	0486287599
7265	0486289990
13535	0486290387
2883	0486290492
22208	0486290735
8357	0486290816
24509	0486291707
7380	0486292568
21707	0486292886
505	0486292940
2480	0486293556
13437	0486295729
5424	0486296342
11980	0486297659
24867	0486298035
13995	0486299929
3125	048640076X
2279	0486401464
14647	0486404277
12365	0486405524
24825	0486406482
8631	0486406539
15365	0486408760
7594	0486408787
22365	0486411915
9945	0486414167
23115	0486415848
282	0486415864
3528	0486415910
11976	0486419274
12401	0486428427
3486	0500011931
11484	0500091080
3124	0500280673
11896	050028251X
24308	0505512386
23875	0505515253
24171	0505515563
23842	0505516101
24309	0505516292
4207	0505520680
5763	050552208X
23380	0505522551
3898	0505522675
10688	0505522837
15457	0505522969
11560	0505522977
24949	0505522993
8669	0505523183
3937	0505523442
21837	050552385X
5120	0505524139
20405	0505524228
15421	0505524236
20426	0505524279
15452	0505524333
15447	050552435X
24822	0505524406
9202	0505524430
11238	0505524902
21905	0505524945
20427	050552497X
149	0505524996
12805	0505525038
22618	0505525054
21867	050552516X
12009	0505525178
22106	0505525224
5130	0505525305
21846	0505525313
9128	050552533X
9902	0505525372
8851	0505525496
23361	0505525526
13379	0505525542
17764	0515035084
23899	0515039276
23858	0515040460
17762	0515041858
17763	0515041866
24136	0515056561
17587	0515058181
19757	0515060712
17533	051506162X
21949	0515061662
21932	0515061786
21933	0515070742
21958	0515071056
21956	0515074438
18586	0515075019
21946	0515075035
21934	0515075051
21957	051507506X
18686	0515075078
18680	0515075345
18700	0515076066
18684	0515076279
18679	0515077003
21947	0515077356
12537	0515077437
18685	0515078514
18579	0515081574
24090	0515084557
18687	0515085928
10141	0515085995
23879	0515086703
16755	0515086991
19691	0515087122
23900	0515087254
23922	0515087335
21366	0515087947
17460	0515087998
24493	051508994X
21365	0515090166
1969	0515090174
24394	0515090220
3656	0515090298
14957	0515090379
1678	0515090506
6837	0515090654
24321	0515091332
23921	051509157X
12216	0515093203
5077	0515093556
15174	051509465X
13439	0515094773
9429	051509479X
23901	0515095125
14950	0515095524
1970	0515095826
4212	0515097039
11715	0515097500
11099	0515099546
3474	0515100072
15431	0515101222
9868	0515101230
11714	0515101486
8916	0515101877
3388	0515102652
8223	0515103292
11713	0515103977
3977	0515103993
7583	0515104191
6052	0515104531
14966	051510521X
12259	0515105449
23306	0515105910
11711	0515107476
15444	0515107662
12219	0515107867
12266	0515109509
13219	0515110132
13357	0515110396
21607	051511054X
11716	0515111139
1971	0515111279
12065	0515111317
6011	0515111341
12261	0515112461
6923	051511264X
7414	051511331X
12214	0515113328
22862	0515113522
16889	0515113719
10580	0515114006
3087	0515114693
4269	0515115487
21353	0515115630
23435	0515115649
8925	0515116068
5303	0515116173
7663	0515116297
20615	0515116386
9576	0515117234
11710	0515117420
6766	0515117552
10774	0515117617
20549	051511779X
15429	0515118230
2686	0515118249
528	0515118656
14140	0515119202
19734	0515119520
5970	0515119660
4505	0515119784
1751	0515120006
21951	0515120278
6430	0515120340
2617	0515120618
12533	0515120626
2380	0515120863
22398	0515120871
8207	051512088X
18472	0515121282
14577	0515121398
8433	0515121495
20057	0515121746
7375	0515121843
14582	051512219X
934	0515122408
2048	0515122491
17137	0515122734
3086	051512317X
5844	0515123293
13043	0515123447
6716	0515123498
10741	0515123536
22022	0515124060
21739	0515124214
14572	0515124621
2600	051512463X
3899	0515124656
6773	0515124796
11746	0515124893
10492	051512558X
7550	0515125628
4261	051512608X
6367	0515126098
6774	0515126489
23028	0515126519
19282	0515126772
22768	0515126985
20638	0515127108
21914	0515127213
1815	0515127221
1752	0515127396
16600	0515127485
13389	051512768X
556	0515127833
12615	0515128325
10578	0515128546
361	0515128554
7373	0515128600
18230	0515128872
2049	051512902X
7322	0515129224
13280	0515129232
24209	0515129496
5752	051512950X
15418	0515129739
23312	0515129747
8206	0515129933
9869	0515129941
11520	0515130044
11515	0515130095
16003	0515130125
2692	0515130389
12031	0515130397
15422	0515130419
6836	0515130540
7340	0515130923
10712	0515130966
4586	0515131083
2052	0515131091
4405	0515131229
11239	0515131679
22426	0515131733
7535	0515131741
4403	0515132020
10500	0515132136
5567	0515132187
8204	051513225X
12229	0515132268
11712	0515132489
1332	0515132632
2709	051513287X
228	051513290X
10655	051513306X
8675	0515133302
8974	0515133418
23323	0515133620
14734	0515133639
20431	0515133868
11170	0515133876
11769	0515133973
1305	051513399X
558	0515134279
947	0515134368
2599	0515134384
24248	0515134406
4519	0515134449
11172	0515134457
11175	0515134465
11173	0515134473
11179	0515134481
11181	051513449X
11171	0515134503
10698	0515134511
11177	051513452X
14146	0515134864
2695	0515135062
12022	0515135305
5735	0515135356
7544	0515135453
15893	0515135747
14139	051513581X
10035	051513595X
7536	0515136182
7419	0515136263
15667	051513628X
15662	0515136379
13719	0515136433
15663	0515136530
10185	0515136549
10409	0515136557
11703	0515136565
7537	0515136948
8129	0515137057
5650	0515137111
3776	051604642X
643	0516076272
1309	0517006456
10343	0517025302
10395	0517051516
5172	0517053586
9922	0517053616
20838	0517064596
3508	0517064626
16838	0517075032
2085	0517077744
2264	0517084732
18510	0517084791
6710	0517092816
19715	0517093588
18250	0517093650
16945	0517100800
23994	0517118424
17028	0517118971
7164	0517122707
16781	0517139618
23450	0517146789
21965	0517147270
9923	0517147815
1806	0517149257
7285	0517150646
10334	0517159309
12284	0517159635
16729	0517162695
7106	0517163128
10858	0517163446
8603	0517182467
7591	051718608X
4099	0517187760
6741	0517189186
14648	0517189585
9704	0517189674
14681	0517189682
851	0517201658
10401	051720679X
12846	0517208326
18991	0517220121
9358	051722108X
21614	0517320908
12137	0517331942
17015	051734582X
1181	0517395754
20295	0517422840
10583	0517431491
12451	051743623X
7615	0517463008
12378	0517488906
2337	051748904X
23270	0517524171
24088	0517536242
23226	0517541998
24175	0517542099
12097	0517543346
8111	0517549069
11443	0517552000
21755	0517554399
21767	0517554550
15169	0517556278
9736	0517556758
3145	0517559552
24560	0517560232
19602	0517562898
13245	0517569620
7847	0517573199
1800	0517573822
18785	0517574985
23465	0517575019
16362	0517576988
16706	051757702X
362	0517577402
3318	0517580497
23668	0517585073
13704	0517585154
16966	0517588242
20160	0517588455
16398	0517589818
19585	0517590662
19586	0517590670
8201	0517593343
19126	0517595532
19123	0517595753
8414	051759675X
11326	0517597152
20274	0517597977
19724	0517597985
16640	0517613441
16641	0517613476
3998	0517618141
506	051762639X
12116	0517654954
11009	0517667185
4941	0517676044
7403	0517692007
9836	0517693119
12121	0517693399
14718	0517701405
20767	0517701766
18512	0517702134
24697	0517703238
16643	0517703351
7316	0517703491
16579	0517703777
10649	0517703858
11665	0517703963
22407	0517704803
6096	0517706814
20306	051770689X
11741	051770739X
20900	0517707861
20901	0517799928
8665	0517799952
10993	0517880539
5611	0517881004
18125	0517881225
15025	051788139X
16273	051788206X
16549	051788268X
6422	0517883864
12946	051788433X
16682	051788576X
4482	0517886685
9595	0520007840
306	0520011171
16441	0520011309
16408	0520063279
2900	0520077806
9035	0520082567
22580	0520088794
15501	0520204514
18970	0520206738
23057	0520209109
8489	0520216202
17246	0520222571
14490	0520223446
8988	0521315441
16541	0521398266
10043	0521409047
22674	0521425042
6251	0521426219
898	0521427150
9497	0521456932
20850	0521576229
17957	0521662605
21467	0521777526
10201	0521815819
24047	0523008473
24016	0523009151
23843	0523009933
19730	0523413920
24406	0523417489
10569	052341899X
15992	0523419562
22396	0523421214
23939	0523424515
15805	0523485263
22789	0525093303
24336	0525169954
1762	0525237704
7096	0525241604
5541	0525244581
16798	0525246398
6724	0525246606
24561	0525259600
4060	0525405224
11339	0525426701
2501	0525440631
21091	0525444440
21096	0525444459
21097	0525444467
6888	0525446052
23223	0525447091
17205	0525455205
22784	0525457453
8765	0525458638
16562	0525459685
2454	0525462325
10498	0525463062
2194	0525463313
7266	0525468633
15811	052547014X
13822	0525470417
2407	0525480374
8957	0525483357
12919	0525484272
19002	0525485082
8263	0525932593
20539	0525933654
18226	0525934197
12449	0525934553
7720	0525934960
13874	0525935762
18270	0525936327
18118	0525938346
13536	0525938508
11342	052593863X
18312	0525938850
9983	0525939105
19471	0525939571
18518	0525939695
14623	0525939857
12235	0525940413
19473	0525940456
4744	0525941673
8402	0525941908
17950	0525941916
16582	0525942254
5220	0525942262
22012	0525943064
22945	0525943625
2402	0525943730
731	0525943862
11261	0525944230
752	052594463X
764	0525944834
2417	0525945040
2960	0525945172
5737	0525945210
3139	052594527X
12115	0525945407
9896	052594544X
11881	0525945466
22014	052594558X
11611	0525945725
14117	0525945768
12317	0525945784
9268	0525945814
9066	0525945830
5634	0525945938
4201	0525946233
3560	0525946241
16566	0525946276
6573	0525946284
16742	0525946403
19049	052594642X
23459	0525946535
18648	0525946578
12421	0525946632
23724	0525946756
3855	0525946780
8525	0525946829
24664	0525946845
21018	0525946896
16785	0525947116
19251	0525947132
7241	0525947299
19250	0525947302
7850	0525947345
244	0525947647
5832	0525947655
12186	0525947671
7245	0525947736
7790	0525947914
7913	0531058379
17094	0531087875
12103	0531098745
2309	0531103099
15562	0531110397
7003	0531150011
3487	0531150259
10830	0531162192
15309	0531301427
11533	0533133726
10896	0534005411
15939	0534129064
22992	0534178081
4383	0534525075
23364	0536597073
1228	0551030682
15201	0551031085
1227	0551031123
1229	0551032510
23918	0552121401
6509	0552133256
10081	0552134759
10246	0552136492
2051	0552138223
8301	0552138428
17827	0552142506
10079	055214276X
6730	0552143774
10242	0552146986
11137	0552526150
11894	0552527742
10167	0552992062
17327	0552995649
11468	0552995770
1349	0552996009
13989	0552996181
19237	055299619X
9303	0552997706
19224	0552997803
4897	0552998001
2336	0552998338
14529	0552998478
5251	0552998486
10284	0552998524
1356	0552999512
10368	0552999954
14405	0553014803
19505	0553024248
24081	0553029754
13503	0553050044
13194	0553050680
15208	0553052268
15937	0553052691
1266	0553052845
14622	0553053868
19512	055305614X
11320	0553057456
5868	0553057707
9603	0553057758
5602	0553057960
10516	055305807X
24896	0553060635
22161	055306102X
91	0553062042
18810	0553066684
3516	0553067966
8712	0553071807
18926	0553072455
15758	0553073273
19457	0553074741
19825	0553074938
8567	0553078682
3699	055308013X
3480	0553080237
9584	0553081209
22967	055308576X
23998	0553087258
14056	0553088122
19465	0553089196
19456	055308920X
10381	0553089218
21616	0553089226
10113	055309128X
13838	0553091735
4173	0553092626
18478	0553092650
20159	0553094653
17239	0553095145
22969	0553095870
19993	0553096036
19008	0553096060
10004	0553096087
6785	0553096834
6803	0553099590
7477	055309999X
13832	0553100009
13831	0553100017
5485	0553100130
19458	0553100335
14263	0553100343
21997	0553100637
23801	0553100777
16413	0553100793
12273	0553100890
911	0553101439
11621	0553101633
4746	0553102044
6787	0553102133
6800	0553102346
17184	0553102354
17213	0553103032
13917	0553103105
11737	0553103946
7623	0553104039
13250	0553106333
18466	0553106341
5867	0553106643
7057	0553106651
19348	055310666X
3550	0553106678
12493	0553107003
15406	0553107232
18784	0553107240
554	0553107305
5664	0553107380
6603	0553107755
18750	0553109243
13562	0553109332
16485	0553109405
20918	055310943X
23040	0553109588
13463	0553109782
3538	0553109839
13591	0553110004
19170	0553110438
1623	0553110721
7863	055311073X
13782	0553110748
13869	0553110845
20017	0553111507
4838	0553111531
23968	0553113313
15976	0553113925
9115	0553114271
23834	0553116606
10566	055311767X
22819	0553121111
13461	0553121375
24294	0553121456
23836	0553122061
8147	0553122509
17357	0553123432
19452	0553123904
10545	0553124773
19658	0553126121
2124	0553126911
12868	055312997X
2798	0553130250
2538	0553130285
24353	0553130986
10292	0553131605
1901	0553131893
23895	0553133136
23951	0553133179
11304	0553133896
24070	0553133969
2132	0553135457
6436	0553138014
12969	0553138596
12967	0553138758
18460	0553140175
1285	0553140434
10118	0553141279
3317	0553141406
3669	0553142046
10133	055314300X
2808	0553144286
24063	0553147021
19911	055314796X
3719	0553148001
8635	0553148524
24355	0553148915
19194	0553148923
22277	0553149075
5033	0553149121
4336	0553149660
21041	0553150510
18301	0553150979
18300	0553151657
19856	0553152017
19894	0553153277
20023	0553154400
24571	0553154680
16107	0553155040
24586	0553155601
7984	0553155881
10532	0553155962
7985	0553156063
7981	0553156098
7979	0553156241
7980	0553156284
7976	0553156357
7983	0553156411
7977	0553156535
7986	0553156632
7971	0553156691
19794	0553156756
7972	0553156810
7975	0553156888
7973	0553156950
7982	0553157078
15090	0553157124
7974	0553157159
19908	055315723X
19862	0553157248
19909	0553157256
7978	0553157272
19921	0553157345
19910	0553157353
3376	055315754X
8555	0553157663
8546	0553157671
8548	0553158015
8545	0553158597
22766	0553158899
8544	0553158937
12156	0553159445
8553	0553159526
24267	0553171712
22661	0553199552
14403	0553199609
10780	0553199803
23969	0553201344
579	0553202294
10059	0553202308
9469	0553202960
23963	055320338X
17356	0553203487
22391	0553203630
20284	0553204343
9162	0553204572
16030	0553204769
5528	0553205315
2468	0553205587
1172	0553205757
6898	0553205803
16306	0553206036
4006	0553206516
15185	0553206575
14554	055320663X
11500	0553207083
16369	0553207628
23749	0553208187
6447	0553208225
4043	0553208314
8768	0553208659
3620	0553208799
3186	0553208845
2125	055320923X
9904	0553209671
8158	0553209833
443	0553210092
3129	0553210114
20589	0553210165
8483	055321019X
10767	0553210211
14183	0553210246
5164	0553210327
12610	0553210351
19782	0553210416
17346	0553210424
14720	0553210599
19649	0553210602
11755	0553210793
5354	0553210823
15186	0553211013
14104	0553211161
5558	0553211234
20104	0553211285
9160	0553211374
3384	0553211404
1020	0553211412
8888	0553211439
5161	055321148X
16230	0553211587
20488	0553211668
15537	0553211684
7956	0553211714
5072	0553211757
18782	0553211765
3579	0553211803
7718	0553211951
2286	0553211978
6404	0553212036
16253	0553212060
3518	0553212141
43	055321215X
22115	0553212230
23293	0553212257
21915	0553212281
19648	055321229X
7181	0553212419
7180	0553212427
12192	0553212435
5976	0553212451
8393	055321246X
13243	0553212478
16451	0553212486
5166	0553212524
963	0553212583
6526	055321263X
17869	0553212664
11202	0553212737
3090	0553212761
5614	055321277X
19660	0553212818
7620	0553212923
20063	0553212982
6529	0553213105
5360	0553213113
1027	055321313X
3631	0553213148
16925	0553213156
9444	0553213164
10390	0553213172
9448	0553213180
20019	0553213202
9235	0553213237
14220	0553213296
7488	055321330X
17641	0553213342
3663	0553213377
13256	0553213423
1469	0553213504
5272	0553213512
19492	0553213520
3347	0553213539
2916	0553213601
7926	0553213695
13034	0553213768
16650	0553213776
7275	0553213806
16868	0553213873
22890	055321392X
8276	0553213938
16329	0553214187
14222	0553214209
3331	0553214225
12464	0553214543
20711	055321490X
17571	0553217771
17628	0553218298
17629	0553218514
17525	0553219510
17529	0553219928
17619	0553219987
17545	0553220012
17461	0553220284
17500	055322039X
20148	055322509X
23826	0553225227
8055	0553225413
5505	0553225448
20016	0553225650
23788	0553225774
23976	055322588X
575	0553225987
22446	0553226347
14039	0553226630
16073	0553227041
13480	0553227386
10707	0553227467
5525	0553227734
21017	0553227750
20168	0553228412
12248	0553229281
10840	0553230212
23884	0553230360
15847	0553231251
11892	0553231863
1657	0553232053
8005	0553232320
22774	0553232894
8285	0553232940
11893	0553233246
12871	055323336X
17631	0553233688
16656	055323370X
5941	0553233890
12685	0553234161
20094	0553234595
1910	0553234609
16475	0553234617
10624	0553234706
15203	0553234811
18730	0553234978
10907	0553235400
23837	0553235478
12691	0553235575
9471	0553235605
16055	055323577X
3704	0553236202
5346	0553236628
15999	0553236679
10784	0553236687
10783	0553236776
20704	0553237667
16336	0553238000
6053	0553238450
10765	0553238744
11153	0553239112
18030	0553239759
16473	0553239813
2806	0553240307
6314	0553240633
8360	0553240765
19847	0553240838
21955	0553240951
19647	0553241346
11597	0553241443
5527	0553241575
24854	0553241605
22838	0553241702
6421	0553241729
22817	0553241745
10868	0553242172
12656	0553242598
20105	0553242954
4579	0553243055
23644	0553243470
11891	0553244841
12249	0553244949
23865	0553245015
23094	055324518X
3357	0553245694
4577	0553245716
16032	0553246089
23991	0553246178
24065	0553246402
24102	0553246763
11862	0553246895
18768	0553247166
4846	0553247379
18573	0553247468
8769	0553247662
13248	0553247727
19976	0553247824
15156	0553247921
15822	0553248456
24126	0553248642
23430	0553249169
22690	0553249355
14291	0553249371
16057	0553249533
5141	0553250256
14448	0553250426
3394	0553250515
3718	0553250531
2162	0553250655
20135	0553250671
23861	0553251139
18767	0553251309
16754	0553251473
18658	0553251481
5167	0553251503
19977	0553251961
18170	0553251996
13462	0553252526
20136	0553252542
11951	0553252607
13944	0553252704
14459	0553252828
23340	0553252836
18766	055325295X
24062	0553253514
19978	055325362X
24072	0553253638
21006	0553253905
2797	0553254456
14162	0553254502
7274	0553254642
2986	0553254723
2142	0553255142
19051	0553255282
3280	0553255371
23877	0553255509
14289	055325555X
11586	0553255762
15167	0553255851
2443	0553255959
23849	0553256025
19535	055325605X
14388	0553256092
20722	0553256130
21679	0553256211
2985	055325636X
12467	0553256653
1370	0553256696
955	0553256785
23915	055325698X
24337	0553257048
8392	0553257196
22369	0553257439
14193	0553257749
1295	0553258001
18765	0553258125
15072	0553258176
16067	0553258311
23853	055325846X
444	0553258524
1911	0553258540
3571	0553258559
15148	0553258656
19906	0553258915
5037	0553258958
24074	0553258990
8934	0553259016
5489	0553259253
18769	055325944X
24051	0553259571
1715	0553259830
3911	0553260111
16044	0553260219
12294	055326026X
11074	0553260618
10162	0553260960
18701	0553261096
22276	0553261258
7569	0553261509
18764	0553261568
23824	0553261797
18763	0553261940
16104	0553262009
24001	0553262041
23743	0553262106
16655	0553262149
14515	0553262386
3823	0553262505
23940	0553262564
9864	0553262645
8217	0553262807
22682	0553262815
24254	0553263218
9120	0553263226
3568	0553263579
15006	0553263633
7252	0553263811
1054	055326382X
2033	055326396X
21677	0553264079
12492	0553264303
24163	0553264613
18481	0553264680
20476	0553264753
19819	0553264842
24091	0553264907
16654	0553264931
3929	0553265415
15343	0553265520
3240	0553265571
14981	0553265741
3250	0553266055
20772	0553266306
1162	0553266500
9856	0553266578
22698	0553266640
21882	0553266926
15425	0553267159
2984	0553267736
23810	0553268074
19912	0553268120
1077	0553268449
21928	0553268481
15785	0553268546
22597	0553268724
4012	0553268880
9107	0553268937
15209	0553268945
10781	0553269100
8419	0553269151
8326	0553269216
22309	0553269291
23796	0553269321
12627	0553269631
17987	0553269674
18820	055326981X
16318	0553269828
4300	0553270249
9333	055327032X
6842	0553270486
4169	0553270931
21686	0553271091
6721	0553271105
11475	0553271369
3007	0553271547
24076	0553271598
5666	0553271636
19642	0553271717
19907	0553271954
20763	0553271989
3008	0553272004
5158	0553272160
23164	0553272373
20708	0553272470
19564	0553272500
3648	0553272535
12628	0553272543
15191	0553272586
9388	0553272616
24367	0553272659
546	0553272837
22671	0553272934
8427	0553273078
20596	0553273221
10561	0553273280
13689	0553273299
17971	0553273353
1069	0553273604
12298	0553273817
1070	0553273914
5240	0553274066
14485	0553274074
2814	055327418X
5698	0553274295
9949	0553274325
2419	0553274384
18264	0553274422
12342	055327449X
2287	0553274503
3261	0553274864
16322	0553274872
13109	0553275100
20097	0553275224
11559	0553275380
3945	0553275399
11973	0553275631
4301	0553275852
2522	0553275860
8146	0553275976
18560	0553276069
13844	0553276123
14298	0553276328
6350	0553276387
13523	0553276409
22329	0553276514
2543	0553276735
22691	0553277006
5478	0553277243
4178	0553277472
12682	0553277537
5642	0553277723
2839	0553277839
8648	0553277901
20503	0553277944
10360	0553278002
14733	0553278029
5414	0553278118
10548	0553278215
171	0553278223
18781	055327824X
8034	0553278274
8170	0553278363
7579	0553278398
307	0553278746
23902	0553278819
4917	055327886X
6346	0553279025
22588	0553279114
9943	0553279300
17497	0553279335
6824	0553279378
24504	055327953X
6024	0553279556
640	0553279572
13522	0553279580
16317	0553279718
2381	0553279912
19486	055327998X
9038	0553280074
4575	0553280147
15008	0553280325
59	0553280333
7599	0553280341
7600	0553280368
6085	0553280414
5894	0553280430
16653	0553280465
16651	0553280503
16652	0553280511
283	0553280589
14312	0553280643
24474	0553280708
8195	0553281143
6345	0553281437
8023	0553281747
20313	0553281798
3476	0553282069
21343	0553282123
20022	0553282166
17709	0553282182
24373	0553282204
1944	0553282476
23285	0553282611
6022	0553282816
20039	0553282980
10760	0553283111
6476	0553283502
24881	0553283545
11117	0553283588
1611	0553283685
